VTX, IDX, position.x, position.y, position.z, normal.x, normal.y, normal.z, tangent.x, tangent.y, tangent.z, texcoord0.x, texcoord0.y
4114, 1203, -0.10824,  0.99929,  0.16041,  0.30762, -0.898, -0.30769,  0.40998, -0.15054,  0.87375,  0.42385,  0.59396
4115, 1204, -0.12921,  0.98881,  0.17541,  0.11119, -0.88523, -0.44729,  0.44658, -0.34968,  0.80093,  0.4223,  0.65278
4116, 1603,  0.24466,  0.91413,  0.16778,  0.19712, -0.97801, -0.01535,  4.10121,  0.68646,  9.07221,  1.51357,  0.76548
4117, 1614,  0.24967,  0.91661,  0.16407,  0.44332, -0.8754, -0.18123,  4.2291,  0.27543,  9.02282,  1.51337,  0.77577
4118, 1613,  0.25073,  0.9168,  0.16945,  0.52397, -0.84544,  0.07989,  5.08582,  3.87249,  7.64951,  1.53173,  0.77236
4119, 1615,  0.2439,  0.91752,  0.15447,  0.19417, -0.8639, -0.46011,  2.73925, -4.01759,  8.71074,  1.48071,  0.7719
4120, 1614,  0.24967,  0.91661,  0.16407,  0.44332, -0.8754, -0.18123,  4.2291,  0.27543,  9.02282,  1.51337,  0.77577
4121, 1603,  0.24466,  0.91413,  0.16778,  0.19712, -0.97801, -0.01535,  4.10121,  0.68646,  9.07221,  1.51357,  0.76548
4122, 1513,  0.21608,  0.92547,  0.19125, -0.04832, -0.28264,  0.95393,  6.39864,  7.24454,  2.48151,  1.50867,  0.70116
4123, 1567,  0.21267,  0.91741,  0.18796, -0.17933, -0.68353,  0.70231,  4.49597,  5.78888,  6.76911,  1.49771,  0.70513
4124, 1566,  0.23053,  0.91904,  0.18348,  0.07362, -0.8549,  0.508,  5.92126,  4.47964,  6.67294,  1.51279,  0.7322
4125, 1514,  0.22193,  0.94087,  0.19274, -0.07246,  0.13968,  0.98415,  7.2443,  6.84693, -0.41785,  1.52801,  0.69175
4126, 1513,  0.21608,  0.92547,  0.19125, -0.04832, -0.28264,  0.95393,  6.39864,  7.24454,  2.48151,  1.50867,  0.70116
4127, 1512,  0.23048,  0.92343,  0.18918, -0.02544, -0.64689,  0.75812,  6.95422,  5.31837,  4.77087,  1.52008,  0.7241
4128, 1566,  0.23053,  0.91904,  0.18348,  0.07362, -0.8549,  0.508,  5.92126,  4.47964,  6.67294,  1.51279,  0.7322
4129, 1512,  0.23048,  0.92343,  0.18918, -0.02544, -0.64689,  0.75812,  6.95422,  5.31837,  4.77087,  1.52008,  0.7241
4130, 1513,  0.21608,  0.92547,  0.19125, -0.04832, -0.28264,  0.95393,  6.39864,  7.24454,  2.48151,  1.50867,  0.70116
4131, 1605,  0.2407,  0.92521,  0.19112,  0.3254, -0.49868,  0.8002,  7.82144,  6.14669,  0.65862,  1.53624,  0.73264
4132, 1512,  0.23048,  0.92343,  0.18918, -0.02544, -0.64689,  0.75812,  6.95422,  5.31837,  4.77087,  1.52008,  0.7241
4133, 1566,  0.23053,  0.91904,  0.18348,  0.07362, -0.8549,  0.508,  5.92126,  4.47964,  6.67294,  1.51279,  0.7322
4134, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4135, 1566,  0.23053,  0.91904,  0.18348,  0.07362, -0.8549,  0.508,  5.92126,  4.47964,  6.67294,  1.51279,  0.7322
4136, 1511,  0.23056,  0.91589,  0.1729,  0.06249, -0.9854,  0.14102,  3.85946,  1.54898,  9.05342,  1.49858,  0.74026
4137, 1566,  0.23053,  0.91904,  0.18348,  0.07362, -0.8549,  0.508,  5.92126,  4.47964,  6.67294,  1.51279,  0.7322
4138, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4139, 1605,  0.2407,  0.92521,  0.19112,  0.3254, -0.49868,  0.8002,  7.82144,  6.14669,  0.65862,  1.53624,  0.73264
4140, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4141, 1511,  0.23056,  0.91589,  0.1729,  0.06249, -0.9854,  0.14102,  3.85946,  1.54898,  9.05342,  1.49858,  0.74026
4142, 1509,  0.23674,  0.91422,  0.16166, -0.01691, -0.97777, -0.19808,  2.54281, -1.94739,  9.43313,  1.48892,  0.75567
4143, 1511,  0.23056,  0.91589,  0.1729,  0.06249, -0.9854,  0.14102,  3.85946,  1.54898,  9.05342,  1.49858,  0.74026
4144, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4145, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4146, 1607,  0.23636,  0.92302,  0.14487,  0.07433, -0.7952, -0.59773, -0.03045, -5.98611,  7.95973,  1.44748,  0.75665
4147, 1615,  0.2439,  0.91752,  0.15447,  0.19417, -0.8639, -0.46011,  2.73925, -4.01759,  8.71074,  1.48071,  0.7719
4148, 1509,  0.23674,  0.91422,  0.16166, -0.01691, -0.97777, -0.19808,  2.54281, -1.94739,  9.43313,  1.48892,  0.75567
4149, 1603,  0.24466,  0.91413,  0.16778,  0.19712, -0.97801, -0.01535,  4.10121,  0.68646,  9.07221,  1.51357,  0.76548
4150, 1509,  0.23674,  0.91422,  0.16166, -0.01691, -0.97777, -0.19808,  2.54281, -1.94739,  9.43313,  1.48892,  0.75567
4151, 1615,  0.2439,  0.91752,  0.15447,  0.19417, -0.8639, -0.46011,  2.73925, -4.01759,  8.71074,  1.48071,  0.7719
4152, 1509,  0.23674,  0.91422,  0.16166, -0.01691, -0.97777, -0.19808,  2.54281, -1.94739,  9.43313,  1.48892,  0.75567
4153, 1603,  0.24466,  0.91413,  0.16778,  0.19712, -0.97801, -0.01535,  4.10121,  0.68646,  9.07221,  1.51357,  0.76548
4154, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4155, 1613,  0.25073,  0.9168,  0.16945,  0.52397, -0.84544,  0.07989,  5.08582,  3.87249,  7.64951,  1.53173,  0.77236
4156, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4157, 1603,  0.24466,  0.91413,  0.16778,  0.19712, -0.97801, -0.01535,  4.10121,  0.68646,  9.07221,  1.51357,  0.76548
4158, 1546,  0.25083,  0.91816,  0.1748,  0.53868, -0.75619,  0.36579,  7.42842,  6.30654,  2.11195,  1.5538,  0.76585
4159, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4160, 1613,  0.25073,  0.9168,  0.16945,  0.52397, -0.84544,  0.07989,  5.08582,  3.87249,  7.64951,  1.53173,  0.77236
4161, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4162, 1602,  0.24292,  0.91485,  0.17491,  0.14353, -0.95574,  0.24761,  4.85956,  2.86502,  8.23665,  1.52269,  0.75745
4163, 1546,  0.25083,  0.91816,  0.1748,  0.53868, -0.75619,  0.36579,  7.42842,  6.30654,  2.11195,  1.5538,  0.76585
4164, 1565,  0.2547,  0.92397,  0.17779,  0.71081, -0.51898,  0.47074,  6.82929,  3.67307, -6.2568,  1.56495,  0.75421
4165, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4166, 1546,  0.25083,  0.91816,  0.1748,  0.53868, -0.75619,  0.36579,  7.42842,  6.30654,  2.11195,  1.5538,  0.76585
4167, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4168, 1565,  0.2547,  0.92397,  0.17779,  0.71081, -0.51898,  0.47074,  6.82929,  3.67307, -6.2568,  1.56495,  0.75421
4169, 1598,  0.25304,  0.93161,  0.18573,  0.62297, -0.24682,  0.73962,  7.284,  5.21164, -4.38848,  1.56142,  0.7383
4170, 1598,  0.25304,  0.93161,  0.18573,  0.62297, -0.24682,  0.73962,  7.284,  5.21164, -4.38848,  1.56142,  0.7383
4171, 1605,  0.2407,  0.92521,  0.19112,  0.3254, -0.49868,  0.8002,  7.82144,  6.14669,  0.65862,  1.53624,  0.73264
4172, 1604,  0.24048,  0.91726,  0.18224,  0.17605, -0.84033,  0.50771,  7.84567,  4.30261,  4.40143,  1.52683,  0.74671
4173, 1512,  0.23048,  0.92343,  0.18918, -0.02544, -0.64689,  0.75812,  6.95422,  5.31837,  4.77087,  1.52008,  0.7241
4174, 1605,  0.2407,  0.92521,  0.19112,  0.3254, -0.49868,  0.8002,  7.82144,  6.14669,  0.65862,  1.53624,  0.73264
4175, 1515,  0.234,  0.93386,  0.1959,  0.05465, -0.10497,  0.99004,  7.78331,  6.21343,  0.24178,  1.53514,  0.71373
4176, 1605,  0.2407,  0.92521,  0.19112,  0.3254, -0.49868,  0.8002,  7.82144,  6.14669,  0.65862,  1.53624,  0.73264
4177, 1598,  0.25304,  0.93161,  0.18573,  0.62297, -0.24682,  0.73962,  7.284,  5.21164, -4.38848,  1.56142,  0.7383
